rank,Artist,Title,Image URL,Release Date,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,duration_sec,time_signature,Preview URL
2479,Chris Brown,Undecided,https://i.scdn.co/image/ab67616d0000b2739e588b0c2afe8178b2b76231,2019-06-28,63,0.407,0.612,5,-4.387,0,0.13,0.288,0.00E+00,0.198,0.488,96.943,185000,185,4,https://p.scdn.co/mp3-preview/de88e84381c0d71a451fe452eb28c80d6d3be152?cid=133ab60d36dd449d94af25689ddde7ed
2480,Martin Garrix,Scared to Be Lonely,https://i.scdn.co/image/ab67616d0000b27364f8a309aa3c0a66a31fc374,2017-01-27,80,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.00E+00,0.261,0.195,137.972,220883,220.883,4,https://p.scdn.co/mp3-preview/49e6a27ef1e85764d5758ae6238f003601a53d7d?cid=133ab60d36dd449d94af25689ddde7ed
2481,HIRAIDAI,Story of Our Life,https://i.scdn.co/image/ab67616d0000b273be07776942a0a38b217f1b26,2017-07-05,49,0.676,0.516,0,-7.574,1,0.0361,0.8,0.00E+00,0.0902,0.465,145.911,258520,258.52,4,https://p.scdn.co/mp3-preview/0738ebd99d027461e59024ff72ff2b189d964f64?cid=133ab60d36dd449d94af25689ddde7ed
2482,Alec Benjamin,Let Me Down Slowly,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,2018-11-16,87,0.652,0.557,1,-5.714,0,0.0318,0.74,0.00E+00,0.124,0.483,150.073,169354,169.354,4,https://p.scdn.co/mp3-preview/19007111a4e21096bcefef77842d7179f0cdf12a?cid=133ab60d36dd449d94af25689ddde7ed
2483,Katy Perry,Chained To The Rhythm,https://i.scdn.co/image/ab67616d0000b273a8b9a7539b3e80c1abdb1058,2017-06-09,38,0.446,0.8,0,-5.404,1,0.174,0.0814,0.00E+00,0.199,0.474,189.89,237733,237.733,4,
2484,Ariana Grande,Side To Side,https://i.scdn.co/image/ab67616d0000b27333342c57a9b2c4e04c97b3f5,2016-04-01,79,0.65,0.736,6,-5.84,0,0.229,0.0513,0.00E+00,0.235,0.612,159.174,226160,226.16,4,
2485,04 Limited Sazabys,Milestone,https://i.scdn.co/image/ab67616d0000b2732691275bd30ef315835b192a,2018-10-10,30,0.475,0.997,8,-1.831,1,0.127,0.000525,2.16E-02,0.239,0.106,102.495,196907,196.907,4,https://p.scdn.co/mp3-preview/1064bc643b5ef57524f906226ba32f2305ecb492?cid=133ab60d36dd449d94af25689ddde7ed
2486,ONE OK ROCK,キミシダイ列車,https://i.scdn.co/image/ab67616d0000b273d1a6246c8729df9c1235071c,2011-10-05,60,0.452,0.909,8,-3.791,1,0.0416,0.000226,1.71E-06,0.235,0.849,170.092,254747,254.747,4,https://p.scdn.co/mp3-preview/65014156391b6dedfc437bcdc25ed95c632ac531?cid=133ab60d36dd449d94af25689ddde7ed
2487,Avicii,My Feelings for You,https://i.scdn.co/image/ab67616d0000b273395ee31df8ad9108f5775b1c,2010-05-10,58,0.618,0.979,2,-2.304,1,0.0528,0.0248,4.43E-02,0.213,0.305,128.022,159375,159.375,4,https://p.scdn.co/mp3-preview/8609f648d5c4189f63564edb0b7427384e88bbb8?cid=133ab60d36dd449d94af25689ddde7ed
2488,Daddy Yankee,Dura,https://i.scdn.co/image/ab67616d0000b27388b0cdcb7bf3515e40ba20a0,2018-01-18,72,0.783,0.84,1,-3.416,1,0.051,0.174,0.00E+00,0.412,0.839,95.001,200480,200.48,4,
2489,Jason Derulo,Tip Toe,https://i.scdn.co/image/ab67616d0000b2731ba06755018b46f2a6a2a7ff,2017-11-10,64,0.845,0.709,10,-4.547,0,0.0714,0.0233,0.00E+00,0.094,0.62,98.062,187521,187.521,4,https://p.scdn.co/mp3-preview/6941c6938624710979d37c1073bfd4dee853cc2c?cid=133ab60d36dd449d94af25689ddde7ed
2490,J Balvin,Mi Gente,https://i.scdn.co/image/ab67616d0000b273dc1e881b8bb3e6ca57e82fcd,2017-06-30,71,0.774,0.687,11,-4.818,0,0.0584,0.0179,1.17E-05,0.128,0.308,104.959,189440,189.44,4,
2491,Avicii,Jailbait,https://i.scdn.co/image/ab67616d0000b2732c1f78fa66fa5619a02d3f81,2011-01-01,27,0.465,0.781,7,-9.765,1,0.316,0.00745,9.08E-01,0.0333,0.407,191.492,429380,429.38,3,https://p.scdn.co/mp3-preview/7a134d4668e9b4af5d7e06582bc2f5758f25c17a?cid=133ab60d36dd449d94af25689ddde7ed
2492,POLKADOT STINGRAY,ヒミツ,https://i.scdn.co/image/ab67616d0000b273bfa91bb4d3b8fa276944c9b4,2019-02-06,46,0.475,0.941,7,-2.59,0,0.151,0.0528,0.00E+00,0.521,0.669,165.012,234253,234.253,4,
2493,Sam Smith,"River - Recorded At RAK Studios, London",https://i.scdn.co/image/ab67616d0000b27358e7cfa57da58b33d8681ecb,2017-11-29,41,0.472,0.181,10,-11.417,1,0.0406,0.896,1.02E-06,0.11,0.198,116.155,208573,208.573,4,
2494,TK from Ling tosite sigure,Unravel,https://i.scdn.co/image/ab67616d0000b273b11c3ab5cb818192b7a61fdd,2014-08-27,74,0.508,0.889,7,-2.755,0,0.0862,0.0495,0.00E+00,0.0984,0.332,135.014,238360,238.36,4,https://p.scdn.co/mp3-preview/63d4aacff92bb8f275ec03e92505b3d315d63327?cid=133ab60d36dd449d94af25689ddde7ed
2495,K/DA,POP/STARS,https://i.scdn.co/image/ab67616d0000b273d1241debb8543af8322a7d6a,2018-11-03,75,0.566,0.769,7,-4.342,1,0.0872,0.0183,0.00E+00,0.108,0.385,170.036,191100,191.1,4,https://p.scdn.co/mp3-preview/ac76d80c24fb8bd37892da71dfa90641761e582c?cid=133ab60d36dd449d94af25689ddde7ed
2496,Wyclef Jean,Divine Sorrow,https://i.scdn.co/image/ab67616d0000b273f6c9ffc1f902d5b5efc4ad81,2014-11-24,51,0.532,0.609,0,-4.153,1,0.0413,0.0255,0.00E+00,0.1,0.424,129.936,278715,278.715,4,https://p.scdn.co/mp3-preview/e6f5eebaf9141dee6385354e31c7b605c39c926e?cid=133ab60d36dd449d94af25689ddde7ed
2497,Harry Styles,Sign of the Times,https://i.scdn.co/image/ab67616d0000b2736c619c39c853f8b1d67b7859,2017-05-12,85,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.00E+00,0.109,0.222,119.972,340707,340.707,4,https://p.scdn.co/mp3-preview/3f885fdef493aadb403fc2657a605d2f5623b111?cid=133ab60d36dd449d94af25689ddde7ed
2498,Monkey Majik,留学生,https://i.scdn.co/image/ab67616d0000b27318d958e4c35bc66c0afeb685,2019-03-06,45,0.65,0.878,9,-4.768,0,0.0451,0.148,0.00E+00,0.0499,0.781,120.001,214773,214.773,4,https://p.scdn.co/mp3-preview/5d4e43940ee22004e8a5df26d221246dfc28fc12?cid=133ab60d36dd449d94af25689ddde7ed
2499,Suchmos,Water,https://i.scdn.co/image/ab67616d0000b27317aa0dd3d5b3a73b3ef66717,2019-03-27,31,0.588,0.416,8,-7.798,1,0.0648,0.513,6.28E-06,0.0548,0.154,136.502,409173,409.173,4,https://p.scdn.co/mp3-preview/c4d2c2cd5a2cbbe6944d76292de8de304976757d?cid=133ab60d36dd449d94af25689ddde7ed
2500,The Chainsmokers,Break Up Every Night,https://i.scdn.co/image/ab67616d0000b2730c13d3d5a503c84fcc60ae94,2017-04-07,52,0.624,0.806,1,-5.957,1,0.0437,0.00411,0.00E+00,0.0872,0.528,149.999,207520,207.52,4,https://p.scdn.co/mp3-preview/66590cd598e5bdb572872ba1ab4bc0c8d6823bdd?cid=133ab60d36dd449d94af25689ddde7ed
2501,Pentatonix,The Christmas Sing-Along,https://i.scdn.co/image/ab67616d0000b273345a0b7e0a608d66bec80d55,2016-10-21,35,0.723,0.659,10,-5.757,1,0.0364,0.0995,0.00E+00,0.0894,0.495,96.927,196933,196.933,4,https://p.scdn.co/mp3-preview/93083df95647bbbb54244917d8e90e2dee4d4af0?cid=133ab60d36dd449d94af25689ddde7ed
2502,Sheena Ringo,マ・シェリ,https://i.scdn.co/image/ab67616d0000b273ed03107bacc03c4ee36ab694,2019-05-27,32,0.552,0.904,10,-3.839,0,0.0582,0.066,1.21E-05,0.291,0.589,139.959,218347,218.347,4,
2503,ONE OK ROCK,Heartache,https://i.scdn.co/image/ab67616d0000b27329a097e1c0cd3bb4655687c2,2015-02-11,54,0.399,0.686,1,-5.379,1,0.0313,0.0954,0.00E+00,0.0808,0.236,142.871,265133,265.133,4,https://p.scdn.co/mp3-preview/bbe4d81685a0efe71d0a61fab77014dd4f8270d5?cid=133ab60d36dd449d94af25689ddde7ed
2504,Nulbarich,Super Sonic,https://i.scdn.co/image/ab67616d0000b2735d28c672a681a9ea04eb0872,2019-02-06,33,0.809,0.735,10,-5.636,0,0.0764,0.0511,6.60E-03,0.0771,0.418,113.03,219067,219.067,4,https://p.scdn.co/mp3-preview/0ce8413dbfee3a3647eba21d69e24ed34ddaacab?cid=133ab60d36dd449d94af25689ddde7ed
2505,Martin Garrix,High On Life,https://i.scdn.co/image/ab67616d0000b273def05abd2a12cd19243e2b6d,2018-07-29,73,0.414,0.486,6,-6.431,0,0.0311,0.0129,0.00E+00,0.111,0.368,128.038,230762,230.762,4,https://p.scdn.co/mp3-preview/6321574d8ac5c53f744b5387d8e68dbe9a5fdf49?cid=133ab60d36dd449d94af25689ddde7ed
2506,Taylor Swift,I Knew You Were Trouble.,https://i.scdn.co/image/ab67616d0000b2731c248e90c3e569f90aef9dec,2012-10-22,82,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,219720,219.72,4,
2507,Keishi Tanaka,Breath,https://i.scdn.co/image/ab67616d0000b27328c00b46395cdc0b204ac026,2019-05-08,11,0.686,0.783,0,-4.808,1,0.0536,0.335,0.00E+00,0.0597,0.67,104.111,263173,263.173,4,https://p.scdn.co/mp3-preview/108bd831fb5bb828ee2418167b202539ff10e28b?cid=133ab60d36dd449d94af25689ddde7ed
2508,Zedd,Stay (Covered by RIRI),https://i.scdn.co/image/ab67616d0000b2730449da48ba4a2857295cc013,2018-06-20,23,0.532,0.469,5,-6.921,0,0.0311,0.186,0.00E+00,0.158,0.333,99.343,199200,199.2,4,
2509,Hikaru Utada,Automatic,https://i.scdn.co/image/ab67616d0000b2734fa36b14a276fe560940baa0,1999-03-10,58,0.707,0.87,1,-3.442,1,0.0478,0.0625,1.09E-04,0.142,0.708,94.855,328600,328.6,4,
2510,sakanaction,Aoi,https://i.scdn.co/image/ab67616d0000b2736dd4b6207e6e3780e50a24d6,2013-03-13,51,0.474,0.858,3,-3.397,1,0.039,0.00906,8.43E-04,0.105,0.625,163.984,256121,256.121,4,https://p.scdn.co/mp3-preview/e79317d8bcb37fa004091f6e0b17509b53c35207?cid=133ab60d36dd449d94af25689ddde7ed
2511,Kanye West,Yikes,https://i.scdn.co/image/ab67616d0000b2730cd942c1a864afa4e92d04f2,2018-06-01,68,0.683,0.776,1,-3.251,0,0.341,0.15,0.00E+00,0.227,0.223,173.996,188773,188.773,4,
2512,RIRI,Luv Luv,https://i.scdn.co/image/ab67616d0000b27301234df72ce2c5fa75a0d5f0,2019-03-13,31,0.472,0.592,4,-7.977,0,0.394,0.449,0.00E+00,0.0835,0.693,159.992,208687,208.687,4,https://p.scdn.co/mp3-preview/6bc8e1db9db3c930fd1d59e162f344bae0d4b4f5?cid=133ab60d36dd449d94af25689ddde7ed
2513,ELLEGARDEN,虹,https://i.scdn.co/image/ab67616d0000b2730b0567d34c484d3ddc4700fa,2005-04-20,50,0.467,0.963,9,-1.79,1,0.0923,0.0274,0.00E+00,0.279,0.317,126.027,206933,206.933,4,https://p.scdn.co/mp3-preview/4fefd5388998edc49edb48a3146032b14deb1a9e?cid=133ab60d36dd449d94af25689ddde7ed
2514,OneRepublic,Rich Love,https://i.scdn.co/image/ab67616d0000b2734f5e1977bd05425f3ea1a2bf,2017-07-14,67,0.401,0.872,1,-3.641,0,0.314,0.167,0.00E+00,0.362,0.472,104.592,201257,201.257,4,
2515,Maroon 5,Cold,https://i.scdn.co/image/ab67616d0000b2735dbaecd8dfa2c325da65245c,2020-12-18,58,0.699,0.729,9,-6.325,0,0.0976,0.133,0.00E+00,0.0459,0.425,99.81,234320,234.32,4,
2516,Mr.Children,CROSS ROAD,https://i.scdn.co/image/ab67616d0000b2737c456f5ba98ac8ed87728bb7,1994-09-01,55,0.563,0.7,2,-6.657,1,0.0231,0.143,0.00E+00,0.13,0.7,86.965,272707,272.707,4,https://p.scdn.co/mp3-preview/71bb91aeb8588eead5b5ae95a56038b19d3adbaf?cid=133ab60d36dd449d94af25689ddde7ed
2517,Khalid,Suncity,https://i.scdn.co/image/ab67616d0000b273c43edd2cf01edf73bf0b97a3,2018-10-19,60,0.694,0.63,7,-6.84,0,0.162,0.0998,6.35E-04,0.12,0.341,90.045,189493,189.493,4,https://p.scdn.co/mp3-preview/016a1519c547f7d2043334ee2a77c337b33141f1?cid=133ab60d36dd449d94af25689ddde7ed
2518,Avicii,Street Dancer,https://i.scdn.co/image/ab67616d0000b273021b38c9ab4902c0fad2de51,2011-01-17,37,0.608,0.947,0,-3.932,1,0.055,0.0798,7.59E-01,0.355,0.667,128.224,207451,207.451,4,https://p.scdn.co/mp3-preview/3a8ba83091d5437178d0ed0152a0e1f9c6502f95?cid=133ab60d36dd449d94af25689ddde7ed
2519,DREAMS COME TRUE,go for it! - VERSION'18,https://i.scdn.co/image/ab67616d0000b2734e26f7c98862b1fc38cbb613,2018-12-15,24,0.406,0.919,2,-3.569,0,0.102,0.00126,0.00E+00,0.183,0.511,175.935,253613,253.613,4,
2520,EXILE,Love of History,https://i.scdn.co/image/ab67616d0000b2738ff845027885c63f4a82b0f5,2019-01-03,28,0.609,0.79,5,-4.34,1,0.036,0.031,0.00E+00,0.0763,0.604,125.965,275641,275.641,4,https://p.scdn.co/mp3-preview/1389f24288549fe4544a47c94373f7b6612e445d?cid=133ab60d36dd449d94af25689ddde7ed
2521,BTS,Trivia 承 : Love,https://i.scdn.co/image/ab67616d0000b2733825e6d4d02e4b4c0cec7e1d,2018-08-24,64,0.761,0.761,5,-5.721,0,0.0899,0.242,0.00E+00,0.103,0.484,121.971,225698,225.698,4,https://p.scdn.co/mp3-preview/97853c9a1a1606143eeea0c89c75ef65d47e0702?cid=133ab60d36dd449d94af25689ddde7ed
2522,BTS,Go Go - Japanese ver.,https://i.scdn.co/image/ab67616d0000b2737df155730d4d753560ec28a5,2018-04-04,45,0.837,0.69,10,-4.705,0,0.088,0.222,0.00E+00,0.0833,0.847,136.07,237307,237.307,4,
2523,Hailee Steinfeld,Capital Letters,https://i.scdn.co/image/ab67616d0000b2736cd9798b6ace10ff98d1abdd,2018-02-09,71,0.661,0.814,0,-5.529,1,0.0759,0.0337,8.27E-06,0.0518,0.459,99.963,219373,219.373,4,
2524,Ed Sheeran,Dive,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,2017-03-03,75,0.761,0.386,4,-6.158,1,0.0399,0.355,0.00E+00,0.0953,0.526,134.943,238440,238.44,3,https://p.scdn.co/mp3-preview/54de09a9e22028c31c5dba1ecd84545a07df5c18?cid=133ab60d36dd449d94af25689ddde7ed
2525,Mr.Children,himawari,https://i.scdn.co/image/ab67616d0000b2737fe739abf4d325e3ebad29d0,2017-07-26,51,0.372,0.93,2,-3.595,1,0.0509,0.000546,1.12E-05,0.146,0.375,169.887,357160,357.16,4,https://p.scdn.co/mp3-preview/73fb551d29794607f3e71f1ac02da211247a0195?cid=133ab60d36dd449d94af25689ddde7ed
2526,BTS,FAKE LOVE (Rocking Vibe Mix),https://i.scdn.co/image/ab67616d0000b27305e837e1a09e11644e0af653,2018-06-04,46,0.466,0.804,2,-4.009,0,0.0392,0.0573,0.00E+00,0.432,0.352,154.901,238494,238.494,4,https://p.scdn.co/mp3-preview/e7764c729e1e6f28ddff66a47d2c7b3c2239053d?cid=133ab60d36dd449d94af25689ddde7ed
2527,Charlie Puth,The Way I Am,https://i.scdn.co/image/ab67616d0000b273897f73256b9128a9d70eaf66,2018-05-11,67,0.755,0.769,10,-5.658,0,0.186,0.314,2.38E-06,0.0628,0.642,114.966,186080,186.08,4,https://p.scdn.co/mp3-preview/e2e37ac0c3b0a15d1c094d12145aea8ea00a64c8?cid=133ab60d36dd449d94af25689ddde7ed
2528,Mariya Takeuchi,Baby Mine,https://i.scdn.co/image/ab67616d0000b2736fc199bde95967943215ec7f,2019-03-29,40,0.431,0.303,8,-9.265,1,0.0265,0.182,0.00E+00,0.137,0.0936,71.129,203733,203.733,4,
2529,Mr.Children,HERO,https://i.scdn.co/image/ab67616d0000b273631f436a87dec831fe3bf34d,2004-04-07,53,0.552,0.564,9,-7.658,1,0.0239,0.0931,0.00E+00,0.135,0.66,80.895,341093,341.093,4,https://p.scdn.co/mp3-preview/778d064d72376ce518f021ca7e0f18aca17ce4be?cid=133ab60d36dd449d94af25689ddde7ed
2530,Hugh Jackman,Come Alive,https://i.scdn.co/image/ab67616d0000b273128057b40732c042c86de1dd,2017-12-08,70,0.702,0.77,7,-9.411,1,0.128,0.00558,8.02E-04,0.211,0.235,118.034,225933,225.933,4,https://p.scdn.co/mp3-preview/da965e4666ec3a0a89b9f967d405bbe2e185a3c9?cid=133ab60d36dd449d94af25689ddde7ed
2531,LUCKY TAPES,Lonely Lonely,https://i.scdn.co/image/ab67616d0000b2738da96ed7f8d82b3d3a07263d,2018-10-03,35,0.554,0.756,11,-3.434,1,0.0716,0.117,8.65E-06,0.153,0.819,184.046,192267,192.267,4,https://p.scdn.co/mp3-preview/4b1c06134eeb2588aa94bcb1a68c0bc214299542?cid=133ab60d36dd449d94af25689ddde7ed
2532,Migos,Stir Fry,https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890,2018-01-26,78,0.817,0.816,2,-5.402,1,0.269,0.00263,0.00E+00,0.159,0.508,181.982,190288,190.288,4,
2533,Khalid,Saturday Nights,https://i.scdn.co/image/ab67616d0000b273c43edd2cf01edf73bf0b97a3,2018-10-19,61,0.54,0.439,10,-8.591,1,0.115,0.635,1.93E-05,0.0993,0.371,167.908,209547,209.547,4,https://p.scdn.co/mp3-preview/92abd1ee77bb48fafcb36fe4c9d5fc25f12eef6a?cid=133ab60d36dd449d94af25689ddde7ed
2534,Awich,紙飛行機,https://i.scdn.co/image/ab67616d0000b273d4654a075772f431f5add971,2020-01-11,42,0.485,0.753,6,-5.901,0,0.12,0.00115,2.71E-05,0.194,0.627,89.274,197591,197.591,4,https://p.scdn.co/mp3-preview/0d4459b9352b42c0e4704913adfc3fd87a49c085?cid=133ab60d36dd449d94af25689ddde7ed
2535,Ed Sheeran,New Man,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,2017-03-03,65,0.78,0.745,7,-3.97,1,0.145,0.0559,0.00E+00,0.0595,0.862,94.026,189280,189.28,4,https://p.scdn.co/mp3-preview/c6759edf2f3a52eb739a51130b34b7816bbca090?cid=133ab60d36dd449d94af25689ddde7ed
2536,Lauv,Drugs & The Internet,https://i.scdn.co/image/ab67616d0000b2732c0e1e9e1fd1e7b132da1606,2020-03-06,56,0.466,0.551,2,-7.043,1,0.131,0.361,9.32E-05,0.333,0.243,88.794,178560,178.56,4,https://p.scdn.co/mp3-preview/8200072a79795e2ada6733a0a32fb1450f4c1a0e?cid=133ab60d36dd449d94af25689ddde7ed
2537,James Arthur,Say You Won't Let Go,https://i.scdn.co/image/ab67616d0000b27320beb61f61fcbeb33b10a9ab,2016-10-28,88,0.358,0.557,10,-7.398,1,0.059,0.695,0.00E+00,0.0902,0.494,85.043,211467,211.467,4,https://p.scdn.co/mp3-preview/2eed95a3c08cd10669768ce60d1140f85ba8b951?cid=133ab60d36dd449d94af25689ddde7ed
2538,Queen,Hammer To Fall - Live Aid,https://i.scdn.co/image/ab67616d0000b273e8b066f70c206551210d902b,2018-10-19,56,0.222,0.981,9,-5.846,1,0.0918,0.00515,3.83E-04,0.979,0.153,140.503,243532,243.532,4,
2539,Lil Uzi Vert,XO TOUR Llif3,https://i.scdn.co/image/ab67616d0000b27341b41e6f7924e530a9b00f9c,2017-08-25,84,0.732,0.75,11,-6.366,0,0.231,0.00264,0.00E+00,0.109,0.401,155.096,182707,182.707,4,https://p.scdn.co/mp3-preview/115d957b81400862451425d9591dfa938da476da?cid=133ab60d36dd449d94af25689ddde7ed
2540,HIRAIDAI,SONG FOR TWO,https://i.scdn.co/image/ab67616d0000b273846fd57ea825e08d59d6246e,2018-07-04,30,0.762,0.796,2,-5.895,1,0.047,0.117,2.62E-04,0.346,0.808,111.991,236813,236.813,4,https://p.scdn.co/mp3-preview/ee49541c6afc12098cff01e773646ddfbe84ebfe?cid=133ab60d36dd449d94af25689ddde7ed
2541,Fifth Harmony,Down,https://i.scdn.co/image/ab67616d0000b2737698096fb3a8beeeca3c6087,2017-10-29,57,0.53,0.512,8,-7.094,1,0.133,0.0162,7.04E-05,0.128,0.401,196.121,165200,165.2,4,https://p.scdn.co/mp3-preview/784a41848771e46ac69e0dabade9af2f0009ca49?cid=133ab60d36dd449d94af25689ddde7ed
2542,KICK THE CAN CREW,住所,https://i.scdn.co/image/ab67616d0000b2739dfdc28c4c837d5a1023e608,2018-08-29,37,0.732,0.804,6,-4.209,1,0.174,0.284,0.00E+00,0.309,0.753,119.994,249027,249.027,4,https://p.scdn.co/mp3-preview/23c900c1318b24c6524bf638a152070dd988e48e?cid=133ab60d36dd449d94af25689ddde7ed
2543,Hinatazaka46,Joyful Love,https://i.scdn.co/image/ab67616d0000b273abbc984306b7bc81c17e4b0b,2020-09-23,38,0.544,0.861,11,-3.035,0,0.0466,0.132,0.00E+00,0.313,0.483,118.996,275427,275.427,4,https://p.scdn.co/mp3-preview/994f442731dd01ab6c68c1d46185fb7129154cb8?cid=133ab60d36dd449d94af25689ddde7ed
2544,Little Glee Monster,Jupiter,https://i.scdn.co/image/ab67616d0000b273a1878015fd91ac956a21ef7b,2018-01-17,46,0.347,0.207,1,-7.328,1,0.0361,0.637,0.00E+00,0.208,0.275,169.779,299453,299.453,4,https://p.scdn.co/mp3-preview/94b7881e7a991f89974c9b83ef21d98aa47b7a7c?cid=133ab60d36dd449d94af25689ddde7ed
2545,Clean Bandit,Baby,https://i.scdn.co/image/ab67616d0000b2733f116ca9d02d41c952b50a27,2018-11-02,61,0.755,0.74,0,-5.354,0,0.04,0.356,1.05E-05,0.0994,0.33,116.946,205440,205.44,4,https://p.scdn.co/mp3-preview/c45f4e03fa675407e6076845a56b3fac5a794dd2?cid=133ab60d36dd449d94af25689ddde7ed
2546,AI,キラキラ,https://i.scdn.co/image/ab67616d0000b273cd05816efa1f63fcf5f84d56,2005-08-03,49,0.609,0.803,8,-4.676,1,0.0321,0.14,2.48E-05,0.333,0.551,103.942,307360,307.36,4,https://p.scdn.co/mp3-preview/90237ae5da031aef4e121c5bacf0022ca5418cf4?cid=133ab60d36dd449d94af25689ddde7ed
2547,Niall Horan,Slow Hands,https://i.scdn.co/image/ab67616d0000b2735bac234d5511248b248caf36,2017-10-20,79,0.735,0.425,0,-6.648,1,0.0464,0.011,0.00E+00,0.055,0.848,85.896,188174,188.174,4,
2548,Maroon 5,She Will Be Loved - Radio Mix,https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e,2002-01-01,83,0.651,0.663,0,-5.569,0,0.0281,0.228,0.00E+00,0.0994,0.465,102,259453,259.453,4,
2549,TWICE,BDZ - Korean Ver.,https://i.scdn.co/image/ab67616d0000b2738c3678043fa99294678eebae,2018-11-05,30,0.722,0.866,1,-2.711,1,0.052,0.0154,0.00E+00,0.11,0.659,137.946,196314,196.314,4,https://p.scdn.co/mp3-preview/5828758c34d3f11071824091067db00528f517ab?cid=133ab60d36dd449d94af25689ddde7ed
2550,Bruno Mars,Locked out of Heaven,https://i.scdn.co/image/ab67616d0000b2734e99d199376b78cd7b48bc86,2023-10-24,4,0.726,0.699,5,-4.165,1,0.0431,0.049,0.00E+00,0.309,0.866,143.994,233478,233.478,4,https://p.scdn.co/mp3-preview/ed59918739d0d47ecb9d74390dcfc34fe49820a8?cid=133ab60d36dd449d94af25689ddde7ed
2551,DJ HASEBE,Midnight Dreamin',https://i.scdn.co/image/ab67616d0000b273058b30ddbaad2e72a771623c,2020-09-14,42,0.702,0.777,6,-4.22,0,0.0502,0.445,0.00E+00,0.166,0.783,98.074,202453,202.453,4,
2552,6ix9ine,FEFE,https://i.scdn.co/image/ab67616d0000b2730a4da3f1a72e4ecaabb76370,2018-01-01,65,0.93,0.383,1,-9.34,1,0.409,0.0896,0.00E+00,0.119,0.385,125.967,179405,179.405,4,https://p.scdn.co/mp3-preview/76250f125bb32711ecc5f39392ad8c79a6c68728?cid=133ab60d36dd449d94af25689ddde7ed
2553,TWICE,YOUNG & WILD,https://i.scdn.co/image/ab67616d0000b2738c3678043fa99294678eebae,2018-11-05,30,0.583,0.647,2,-4.892,1,0.189,0.129,0.00E+00,0.435,0.299,102.398,181199,181.199,4,https://p.scdn.co/mp3-preview/cd793ac930d905bac7062e66ebc5c92d22f09a21?cid=133ab60d36dd449d94af25689ddde7ed
2554,Mr.Children,fanfare,https://i.scdn.co/image/ab67616d0000b273d613f1bae5005f9add263ae1,2010-12-01,50,0.449,0.876,11,-2.413,1,0.042,0.0263,0.00E+00,0.242,0.383,127.861,375533,375.533,4,https://p.scdn.co/mp3-preview/cc3697cb32be9f4ea0821eda558a1bd006d46175?cid=133ab60d36dd449d94af25689ddde7ed
2555,ONE OK ROCK,Bombs Away,https://i.scdn.co/image/ab67616d0000b273bb4468343a290b6f7c6e1de0,2017-01-11,43,0.42,0.943,0,-4.362,1,0.105,0.0392,0.00E+00,0.0727,0.283,159.943,263854,263.854,4,https://p.scdn.co/mp3-preview/bed77d27be7049d8ee42f7f6bee8ec05bec928a6?cid=133ab60d36dd449d94af25689ddde7ed
2556,Sofía Reyes,R.I.P.,https://i.scdn.co/image/ab67616d0000b273d81e14b41a67f819fc7241cf,2019-03-15,59,0.764,0.752,8,-3.713,0,0.0711,0.18,0.00E+00,0.0701,0.698,100.066,187200,187.2,4,https://p.scdn.co/mp3-preview/eab11990232a558a68f7585befe9c28b8e3cfa12?cid=133ab60d36dd449d94af25689ddde7ed
2557,Shawn Mendes,Youth,https://i.scdn.co/image/ab67616d0000b273269423eb6467e308c0fbce24,2018-05-25,66,0.534,0.596,6,-6.653,0,0.117,0.56,0.00E+00,0.133,0.324,100.121,190867,190.867,4,
2558,Maroon 5,Animals,https://i.scdn.co/image/ab67616d0000b273780d065ddd0444fc736b4f16,2014-09-02,49,0.586,0.743,4,-6.451,0,0.0379,0.000222,0.00E+00,0.652,0.344,94.955,230920,230.92,4,
2559,Backstreet Boys,Christmas Time,https://i.scdn.co/image/ab67616d0000b27386b8d8086d0fe04e346b97e4,2012-11-16,26,0.573,0.537,7,-10.198,1,0.025,0.16,0.00E+00,0.0381,0.425,144.004,254933,254.933,4,https://p.scdn.co/mp3-preview/f0eecf09c2f77ffb1647ec2625ec7d7e4c24e2e0?cid=133ab60d36dd449d94af25689ddde7ed
2560,Tyga,Taste,https://i.scdn.co/image/ab67616d0000b273a4d73b32e40487605c73cffe,2018-05-16,73,0.884,0.559,0,-7.442,1,0.12,0.0236,0.00E+00,0.101,0.342,97.994,232959,232.959,4,https://p.scdn.co/mp3-preview/702f5e809a408eda7da72f9acc9bcaf5d3d6eb00?cid=133ab60d36dd449d94af25689ddde7ed
